"id","sic_code","course_name","status","server"
3090,"495903.2","Hazardous waste cleanup",,
3091,"495999.0","Sanitary services",,
3092,"496199.1","Steam supply",,
3093,"496199.2","Airconditioning supply",,
3094,"497199.0","Irrigation systems",,
3095,"50.0","WHOLESALE TRADE OF DURABLE GOODS",,
3096,"501201.0","Automotive brokers",,
3097,"501202.0","Commercial vehicles",,
3098,"501203.1","Recreational vehicles",,
3099,"501203.2","motor homes",,
3100,"501203.3","Recreational trailers",,
3101,"501204.0","Motorized cycles",,
3102,"501301.1","Automotive supplies",,
3103,"501301.2","Automotive parts",,
3104,"501302.1","Automotive servicing",,
3105,"501302.2","Automotive equipment",,
3106,"501399.1","Motor vehicle supplies",,
3107,"501399.2","Motor vehicle new parts",,
3108,"501499.1","Tires",,
3109,"501499.2","Tubes",,
3110,"501501.1","Automotive used parts",,
3111,"501501.2","Automotive used supplies",,
3112,"501502.0","Automotive servicing equipment used",,
3113,"501599.0","Motor vehicle used parts",,
3114,"502101.1","Office furniture",,
3115,"502101.2","Public building furniture",,
3116,"502102.0","Household furniture",,
3117,"502103.1","Beds",,
3118,"502103.2","Bedding",,
3119,"502199.0","Furniture",,
3120,"502301.0","Kitchenware",,
3121,"502302.1","Linens",,
3122,"502302.2","Towels",,
3123,"502303.0","Window furnishings",,
3124,"502304.0","Floor coverings",,
3125,"502305.1","Decorative home furnishings",,
3126,"502305.2","Decorative home supplies",,
3127,"502399.0","Homefurnishings",,
3128,"503101.0","Building materials exterior",,
3129,"503102.0","Building materials interior",,
3130,"503103.1","Doors",,
3131,"503103.2","Windows",,
3132,"503199.1","Lumber plywood",,
3133,"503199.2","Lumber millwork",,
3134,"503201.0","Paving materials",,
3135,"503202.0","Plastering materials",,
3136,"503203.1","Tile products",,
3137,"503203.2","Clay products",,
3138,"503204.0","Building Stone",,
3139,"503205.1","Concrete building products",,
3140,"503205.2","Cinder building products",,
3141,"503206.1","Lime building products",,
3142,"503299.0","Brick construction",,
3143,"503299.2","Stone construction",,
3144,"503301.1","Roofing materials",,
3145,"503301.2","Siding materials",,
3146,"503302.0","Insulation materials",,
3147,"503901.0","Prefabricated structures",,
3148,"503902.0","Glass construction materials",,
3149,"503999.0","Construction materials",,
3150,"504301.0","Photographic processing equipment",,
3151,"504302.1","Cameras equipment",,
3152,"504302.2","Photographic equipment",,
3153,"504303.0","Motion picture equipment",,
3154,"504401.0","Calculating machines",,
3155,"504402.0","Copying equipment",,
3156,"504403.1","Typewriter equipment",,
3157,"504403.2","Dictation equipment",,
3158,"504404.1","Addressing machines",,
3159,"504404.2","Mailing machines",,
3160,"504499.0","Office equipment",,
3161,"504501.0","Computer peripheral equipment",,
3162,"504599.1","Computers",,
3163,"504599.2","Computer peripherals",,
3164,"504599.3","Software",,
3165,"504601.1","Store fixtures",,
3166,"504601.2","Display equipment",,
3167,"504602.0","Coinoperated equipment",,
3168,"504603.1","Commercial cooking",,
3169,"504603.2","Food service equipment",,
3170,"504699.0","Commercial equipment",,
3171,"504701.1","Hospital equipment",,
3172,"504701.2","Hospital furniture",,
3173,"504702.1","Dental equipment",,
3174,"504702.2","Dental supplies",,
3175,"504703.1","Medical equipment",,
3176,"504799.2","Hospital equipment",,
3177,"504899.0","Ophthalmic goods",,
3178,"504901.1","Scientific equipment and supplies",,
3179,"504901.2","Engineering equipment and supplies",,
3180,"504999.0","Professional equipment",,
3181,"505101.1","Metal wires",,
3182,"505101.2","Metal ties",,
3183,"505101.3","Metal cables",,
3184,"505101.4","Metal screening",,
3185,"505102.1","Iron products",,
3186,"505102.2","Steel (ferrous) products",,
3187,"505103.0","Copper products",,
3188,"505104.0","Miscellaneous nonferrous products",,
3189,"505199.1","Metals service centers",,
3190,"505199.2","Metals offices",,
3191,"505201.0","Metallic ores",,
3192,"505202.1","Coal",,
3193,"505202.2","Coke",,
3194,"505299.1","Coal",,
3195,"505299.2","Other minerals and ores",,
3196,"506301.1","Transformers equipment",,
3197,"506301.2","Transmission equipment",,
3198,"506302.1","Electrical fittings",,
3199,"506302.2","Construction materials",,
3200,"506303.1","Wire",,
3201,"506303.2","Cable",,
3202,"506304.0","Lighting fixtures",,
3203,"506305.1","Electric alarms",,
3204,"506305.2","Electric signaling equipment",,
3205,"506306.0","Batteries",,
3206,"506399.1","Electrical apparatus",,
3207,"506399.2","Electrical equipment",,
3208,"506401.0","Electrical appliances major",,
3209,"506402.0","Electrical entertainment equipment",,
3210,"506403.1","Air conditioning",,
3211,"506403.2","Air appliances",,
3212,"506499.1","Electrical appliances",,
3213,"506499.3","Radio",,
3214,"506501.1","Telephone equipment",,
3215,"506501.2","Telegraphic equipment",,
3216,"506502.0","Communication equipment",,
3217,"506503.0","Electronic parts",,
3218,"506504.1","Radio equipment and parts",,
3219,"506504.2","Television equipment and parts",,
3220,"506599.1","Electronic parts",,
3221,"506599.2","Electronic equipment",,
3222,"507201.1","Bolts",,
3223,"507201.2","nuts",,
3224,"507201.3","Screws",,
3225,"507202.0","Hand tools",,
3226,"507203.1","Power tools",,
3227,"507203.2","Power accessories",,
3228,"507204.0","Miscellaneous fasteners",,
3229,"507299.0","Hardware",,
3230,"507401.1","Water heaters",,
3231,"507401.2","Purification equipment",,
3232,"507402.0","Heatingequipment (hydronic)",,
3233,"507403.1","Plumbing fittings",,
3234,"507403.2","Plumbing supplies",,
3235,"507499.1","Plumbing supplies",,
3236,"507499.2","Hydronic heating supplies",,
3237,"507501.1","Air conditioning equipment and supplies",,
3238,"507501.2","Ventilation equipment and supplies",,
3239,"507502.1","Warm air heating equipment",,
3240,"507502.2","Warm air heating supplies",,
3241,"507801.0","Refrigerated display equipment",,
3242,"507802.0","Refrigerated beverage dispensers",,
3243,"507803.0","Commercial refrigeration equipment",,
3244,"507899.1","Refrigeration equipment",,
3245,"507899.2","Refrigeration supplies",,
3246,"508201.0","Road construction equipment",,
3247,"508202.1","Logging machinery and equipment",,
3248,"508202.2","Forestry machinery and equipment",,
3249,"508203.1","General construction machinery",,
3250,"508203.2","Construction equipment",,
3251,"508204.1","Mining machinery",,
3252,"508204.2","Mining equipment except petroleum",,
3253,"508299.1","Construction machinery",,
3254,"508299.2","Mining machinery",,
3255,"508301.1","Poultry equipment",,
3256,"508302.1","Lawn machinery and equipment",,
3257,"508302.2","Garden machinery and equipment",,
3258,"508303.1","Agricultural machinery",,
3259,"508303.2","Agricultural equipment",,
3260,"508304.1","Dairy machinery",,
3261,"508304.2","Dairy equipment",,
3262,"508399.1","Farm machinery",,
3263,"508399.2","Garden machinery",,
3264,"508401.1","Food industry",,
3265,"508401.2","Food industry machinery",,
3266,"508402.1","Textile machinery",,
3267,"508403.1","Paper",,
3268,"508403.2","sawmill",,
3269,"508403.3","Woodworking machinery",,
3270,"508404.0","Petroleum industry Petroleum industry machinery",,
3271,"508405.1","Machine tools",,
3272,"508405.2","Metalworking machinery",,
3273,"508406.1","Engines equipment",,
3274,"508406.2","Transportation equipment",,
3275,"508407.1","control Instruments",,
3276,"508407.2","Control equipment",,
3277,"508408.0","Materials handling machinery",,
3278,"508409.1","Processing equipment",,
3279,"508409.2","Packaging equipment",,
3280,"508499.1","Industrial machinery",,
3281,"508499.2","Industrial equipment",,
3282,"508501.0","Commercial containers",,
3283,"508502.1","Hose",,
3284,"508502.2","belting",,
3285,"508502.3","Packing",,
3286,"508503.1","Valves",,
3287,"508503.2","pistons",,
3288,"508503.3","Fittings",,
3289,"508504.1","Fasteners",,
3290,"508504.2","Fastening equipment",,
3291,"508505.1","Bearings",,
3292,"508505.2","bushings",,
3293,"508505.3","wheels",,
3294,"508505.4","Gears",,
3295,"508506.0","Industrial tools",,
3296,"508507.1","Rope",,
3297,"508507.2","cord",,
3298,"508507.3","Thread",,
3299,"508508.1","Abrasives",,
3300,"508508.2","Adhesives",,
3301,"508509.1","Power transmission equipment",,
3302,"508509.2","Power transmission apparatus",,
3303,"508510.1","Gaskets",,
3304,"508510.2","Seals",,
3305,"508599.0","Industrial supplies",,
3306,"508701.1","Beauty salon equipment and supplies",,
3307,"508701.2","Barber shop equipment and supplies",,
3308,"508702.1","Laundry equipment and supplies",,
3309,"508702.2","Dry cleaning equipment and supplies",,
3310,"508703.1","Cleaning equipment and supplies",,
3311,"508703.2","Maintenance equipment and supplies",,
3312,"508704.1","Tailors' supplies",,
3313,"508704.2","Shoe repair supplies",,
3314,"508705.0","Firefightingequipment",,
3315,"508706.1","Cemetery equipment and supplies",,
3316,"508706.2","Funeral director's equipment and supplies",,
3317,"508799.0","Service establishment equipment",,
3318,"508801.1","Marine crafts",,
3319,"508801.2","Marine supplies",,
3320,"508802.0","Combat vehicles",,
3321,"508803.1","Aircraft supplies and parts",,
3322,"508803.2","Space vehicle supplies and parts",,
3323,"508899.1","Transportation equipment",,
3324,"508899.2","Transportation supplies",,
3325,"509101.1","Watersports equipment",,
3326,"509101.2","Watersports supplies",,
3327,"509102.1","Golf equipment and supplies",,
3328,"509102.2","Skiing equipment and supplies",,
3329,"509103.1","Fishing",,
3330,"509103.2","Fishing equipment",,
3331,"509103.3","Fishing supplies",,
3332,"509104.1","Hunting equipment",,
3333,"509104.2","Hunting supplies",,
3334,"509105.1","Fitness equipment",,
3335,"509105.2","Fitness supplies",,
3336,"509106.1","Bicycle equipment",,
3337,"509106.2","Bicycle supplies",,
3338,"509107.1","Boats equipment",,
3339,"509107.3","watercrafts equipment",,
3340,"509199.1","Sporting goods",,
3341,"509199.2","Recreation goods",,
3342,"509201.0","Hobby supplies",,
3343,"509202.1","Toys",,
3344,"509202.2","Games",,
3345,"509203.1","Toy novelties",,
3346,"509203.2","Amusements",,
3347,"509299.1","Toys goods and supplies",,
3348,"509299.2","Hobby goods and supplies",,
3349,"509301.1","Waste paper",,
3350,"509301.2","Cloth materials",,
3351,"509302.1","Metal scrap",,
3352,"509302.2","Waste materials",,
3353,"509399.1","Scrap materials",,
3354,"509401.1","Precious stones",,
3355,"509401.2","Precious metals",,
3356,"509402.1","Coins",,
3357,"509402.2","medals",,
3358,"509402.3","Trophies",,
3359,"509403.1","Clocks parts",,
3360,"509403.2","watches parts",,
3361,"509499.1","Jewelry",,
3362,"509499.2","Precious stones",,
3363,"509901.1","Firearms",,
3364,"509901.2","Ammunitionexcept sporting",,
3365,"509902.1","Wood",,
3366,"509902.2","Wood byproducts",,
3367,"509903.1","Safety equipment",,
3368,"509903.2","Safety supplies",,
3369,"509904.1","Children's carriages",,
3370,"509904.2","Children's strollers",,
3371,"509904.3","Children's restraint seats",,
3372,"509905.1","Video equipment",,
3373,"509905.2","Audio equipment",,
3374,"509906.0","Musical instruments",,
3375,"509907.1","Antiques",,
3376,"509907.2","souvenirs",,
3377,"509907.3","Novelties",,
3378,"509908.1","Coinoperated machines",,
3379,"509908.2","Mechanisms",,
3380,"509999.0","Durable goods",,
3381,"51.0","WHOLESALE TRADE OF NONDURABLE GOODS",,
3382,"511199.1","Printing paper",,
3383,"511199.2","Writing paper",,
3384,"511201.1","Writing instruments",,
3385,"511201.2","Writing supplies",,
3386,"511202.1","Social stationery",,
3387,"511202.2","Greeting cards",,
3388,"511203.1","Albums",,
3389,"511203.2","scrapbooks",,
3390,"511203.3","Binders",,
3391,"511204.1","Computer",,
3392,"511204.2","Photocopying supplies",,
3393,"511205.0","Office filing supplies",,
3394,"511299.1","Stationery supplies",,
3395,"511299.2","Office supplies",,
3396,"511301.0","Shipping supplies",,
3397,"511302.1","Disposable plates",,
3398,"511302.2","Disposable cups",,
3399,"511302.3","Disposable napkins",,
3400,"511302.4","Disposable eating utensils",,
3401,"511303.1","Boxes",,
3402,"511303.2","Containers",,
3403,"511399.1","Industrial service paper",,
3404,"511399.2","Personal service paper",,
3405,"512201.1","Cosmetics",,
3406,"512201.2","perfumes",,
3407,"512201.3","Hair products",,
3408,"512202.0","Toiletries",,
3409,"512203.1","Drugs",,
3410,"512203.2","Drug proprietaries",,
3411,"512299.1","Drugs sundries",,
3412,"513101.1","Piece goods",,
3413,"513101.2","Other fabrics",,
3414,"513102.1","Sewing supplies",,
3415,"513102.2","Sewing notions",,
3416,"513601.1","Men's and boys' hats",,
3417,"513601.2","Men's and boys' scarves",,
3418,"513601.3","Men's and boys' gloves",,
3419,"513602.1","Men's and boys' robes",,
3420,"513602.2","Men's and boys' nightwear",,
3421,"513602.3","Men's and boys' undergarments",,
3422,"513603.0","Men's and boys' outerwear",,
3423,"513604.0","Men's and boys' furnishings",,
3424,"513605.1","Men's and boys' suits",,
3425,"513605.2","Men's and boys' trousers",,
3426,"513606.1","Men's and boys' sportswear",,
3427,"513606.2","Men's and boys' work clothing",,
3428,"513699.0","Men's and boy's clothing",,
3429,"513701.0","Women's and children's outerwear",,
3430,"513702.1","Women's and children's lingerie",,
3431,"513702.2","Women's and children's undergarments",,
3432,"513703.1","Women's and children's sportswear",,
3433,"513703.2","Women's and children's swimsuits",,
3434,"513703.3","Women's and children's sportswear",,
3435,"513704.0","Women's and children's accessories",,
3436,"513705.0","Children's goods",,
3437,"513706.1","Women's and children's dresses",,
3438,"513706.2","Women's and children's suits",,
3439,"513706.3","Women's and children's skirts",,
3440,"513706.4","Women's and children's blouses",,
3441,"513799.0","Women's and children's clothing",,
3442,"513999.0","Footwear",,
3443,"514201.1","Frozen vegetables",,
3444,"514201.2","Frozen fruit products",,
3445,"514202.1","Frozen fish",,
3446,"514202.3","Frozen poultry",,
3447,"514299.0","Packaged frozen goods",,
3448,"514301.0","Milk",,
3449,"514399.0","Dairy products except dried or canned",,
3450,"514499.1","Poultry",,
3451,"514501.0","Fountain supplies",,
3452,"514502.0","Snack foods",,
3453,"514599.0","Confectionery",,
3454,"514699.1","Fish",,
3455,"514699.2","Seafoods",,
3456,"514799.1","Meats",,
3457,"514799.2","Meat products",,
3458,"514801.0","Fruits",,
3459,"514802.0","Vegetables",,
3460,"514901.1","Cooking oils",,
3461,"514901.2","Cooking shortenings",,
3462,"514902.0","Pet foods",,
3463,"514903.1","Seasonings",,
3464,"514903.2","sauces",,
3465,"514903.3","Seasonings sauces extracts",,
3466,"514904.1","Pasta",,
3467,"514904.2","Rice",,
3468,"514905.0","Beverages except coffee and tea",,
3469,"514906.1","Organic food",,
3470,"514906.2","Diet food",,
3471,"514907.1","Crackers",,
3472,"514907.2","cookies",,
3473,"514907.3","Bakery products",,
3474,"514908.1","Dried foods",,
3475,"514908.2","Canned foods",,
3476,"514909.1","Coffee",,
