sic_code,course,status,server
799908.1,Card services,nan,nan
799908.2,Game services,nan,nan
799909.1,Animal shows,nan,nan
799909.2,Animal circuses,nan,nan
799910.1,Exhibition services,nan,nan
799910.2,Carnival operation services,nan,nan
799911.1,Instruction schools services,nan,nan
799911.2,Instruction camps services,nan,nan
799912.1,Riding services,nan,nan
799912.2,Rodeo services,nan,nan
799913.1,Gambling services,nan,nan
799913.2,Lottery services,nan,nan
799914.1,Beach sports equipment rental and services.,nan,nan
799914.2,Water sports equipment rental and services.,nan,nan
799915.1,Tourist attractions,nan,nan
799915.2,amusement park concessions and rides,nan,nan
799916.1,Tour services,nan,nan
799916.2,Guide services,nan,nan
799999.1,Amusement,nan,nan
799999.2,Recreation,nan,nan
80.0,HEALTH SERVICES,nan,nan
801101.0,Internal medicine practitioners,nan,nan
801102.0,Medical centers,nan,nan
801103.0,Medical insurance associations,nan,nan
801104.1,Psychiatrists,nan,nan
801104.2,Psychoanalysts,nan,nan
801105.1,Specialized medical practitioners,nan,nan
801105.2,Internal medical practitioners,nan,nan
801199.1,Offices of medical doctors,nan,nan
801199.2,Clinics of medical doctors,nan,nan
802101.0,Specialized dental practitioners,nan,nan
802102.1,Dental clinics,nan,nan
802102.2,Dental offices,nan,nan
802199.1,Offices of dentists,nan,nan
804201.0,Specialized optometrists,nan,nan
804299.1,Offices of optometrists,nan,nan
804299.2,Clinics of optometrists,nan,nan
804901.0,Nutrition specialist,nan,nan
804902.0,Physical therapist,nan,nan
804903.0,Speech specialist,nan,nan
804904.1,Psychologist,nan,nan
804904.2,psychotherapist,nan,nan
804904.3,Hypnotist,nan,nan
804905.1,Nurses,nan,nan
804905.2,Other medical assistants,nan,nan
804999.0,Offices of health practitioners,nan,nan
805199.0,Skilled nursing care facilities,nan,nan
805299.0,Intermediate care facilities,nan,nan
805999.1,Nursing,nan,nan
805999.2,Personal care,nan,nan
806299.1,General medical hospitals,nan,nan
806299.2,Surgical hospitals,nan,nan
806399.0,Psychiatric hospitals,nan,nan
806901.0,Substance abuse hospitals,nan,nan
806902.0,Chronic disease hospital,nan,nan
806903.0,Respiratory hospital,nan,nan
806999.1,Specialty hospitals except psychiatric,nan,nan
806999.2,Specialty hospitals except psychiatric,nan,nan
807101.0,Testing laboratories,nan,nan
807199.0,Medical laboratories,nan,nan
807299.0,Dental laboratories,nan,nan
808299.0,Home health care services,nan,nan
809301.0,Substance abuse clinics (outpatient),nan,nan
809302.0,Respiratory health clinic,nan,nan
809303.1,Family planning clinics,nan,nan
809303.2,Birth control clinics,nan,nan
809399.0,Specialty outpatient clinics,nan,nan
809901.0,Blood related health services,nan,nan
809902.1,Physical examination,nan,nan
809902.2,Testing physical services,nan,nan
809999.1,Health services,nan,nan
809999.2,Allied Health services,nan,nan
81.0,LEGAL SERVICES,nan,nan
811101.0,Specialized legal services,nan,nan
811102.0,Specialized law offices,nan,nan
811199.0,Legal services,nan,nan
82.0,EDUCATIONAL SERVICES,nan,nan
821101.1,Catholic elementary schools,nan,nan
821101.2,Catholic secondary schools,nan,nan
821102.1,Private elementary schools,nan,nan
821102.2,Private secondary schools,nan,nan
821103.1,Public elementary schools,nan,nan
821103.2,Public secondary schools,nan,nan
821104.0,Specialty education,nan,nan
821199.1,Elementary schools,nan,nan
821199.2,Secondary schools,nan,nan
822101.1,Colleges,nan,nan
822102.0,Professional schools,nan,nan
822299.0,Junior colleges,nan,nan
823101.0,Specialized libraries,nan,nan
823102.1,College libraries,nan,nan
823102.2,Military post libraries,nan,nan
823103.0,General public libraries,nan,nan
823104.0,Library services,nan,nan
824399.0,Data processing schools,nan,nan
824499.1,Business schools,nan,nan
824499.2,Secretarial schools,nan,nan
824901.0,Trade school,nan,nan
824902.0,Business training services,nan,nan
824903.0,Medical training services,nan,nan
824999.0,Vocational schools,nan,nan
829901.1,Arts schools,nan,nan
829901.2,Crafts schools,nan,nan
829902.0,Educational services,nan,nan
829903.1,Music schools,nan,nan
829903.2,Drama schools,nan,nan
829904.0,Vehicle driving school,nan,nan
829905.1,Reading schools,nan,nan
829905.2,Speaking schools,nan,nan
829999.1,Schools services,nan,nan
829999.2,Educational services,nan,nan
83.0,SOCIAL SERVICES,nan,nan
832201.0,Geriatric social service,nan,nan
832202.0,Child related social services,nan,nan
832203.0,Emergency social services,nan,nan
832204.0,Rehabilitation services,nan,nan
832205.0,Family counseling services,nan,nan
832206.0,General counseling services,nan,nan
832207.0,Social services for the handicapped,nan,nan
832208.0,Substance abuse counseling,nan,nan
832299.1,Individual services,nan,nan
832299.2,Family services,nan,nan
833101.0,Job training services,nan,nan
833199.1,Job training,nan,nan
833199.2,Job training related services,nan,nan
835199.0,Child day care services,nan,nan
836101.0,Residential care for children,nan,nan
836102.0,Juvenile correctional facilities,nan,nan
836103.1,Residential care for the handicapped,nan,nan
836103.2,Residential care for the handicapped,nan,nan
836104.0,Geriatric residential care,nan,nan
836199.0,Residential care,nan,nan
839901.0,Comunista development groups,nan,nan
839999.0,Social services,nan,nan
84.0,MUSEUMS ART GALLERIES AND BOTANICAL AND ZOOLOGICAL GARDENS,nan,nan
841201.0,Art gallery,nan,nan
841299.1,Museums,nan,nan
841299.2,Art galleries,nan,nan
842201.1,Aquariums,nan,nan
842201.2,Zoological gardens,nan,nan
842202.1,Arboreta,nan,nan
842202.2,Botanical gardens,nan,nan
86.0,MEMBER ORGANIZATIONS,nan,nan
861101.0,Trade associations,nan,nan
861102.0,Growers' associations,nan,nan
861103.0,Regulatory associations,nan,nan
861199.0,Business associations,nan,nan
862101.0,Medical fieldrelated associations,nan,nan
862199.0,Professional organizations.,nan,nan
863199.0,Labor organizations,nan,nan
864101.0,Civic associations,nan,nan
864102.0,Fraternal associations,nan,nan
864103.0,Youth organizations,nan,nan
864104.0,Social associations,nan,nan
864105.0,Dwellingrelated associations,nan,nan
864199.1,Civic associations,nan,nan
864199.2,Social associations,nan,nan
865199.0,Political organizations,nan,nan
866101.1,Churches,nan,nan
866101.2,temples,nan,nan
866101.3,Shrines,nan,nan
866102.0,Nonchurch religious organizations,nan,nan
869901.0,Athletic organizations,nan,nan
869902.1,Reading rooms,nan,nan
869902.2,Other cultural organizations,nan,nan
869999.0,Membership organizations,nan,nan
87.0,ENGINEERING ACCOUNTING RESEARCH ADMINISTRATION AND RELATED SERVICES,nan,nan
871101.0,Sanitary engineers,nan,nan
871102.0,Industrial engineers,nan,nan
871103.1,Petroleum engineers,nan,nan
871103.2,Mining engineers,nan,nan
871103.3,Chemical engineers,nan,nan
871104.1,Construction engineering,nan,nan
871104.2,Civil engineering,nan,nan
871199.0,Engineering services,nan,nan
871201.0,Architectural engineering,nan,nan
871399.0,Surveying services,nan,nan
872101.0,Auditing services,nan,nan
872102.0,Accounting services except auditing,nan,nan
872199.1,Accounting,nan,nan
872199.2,auditing,nan,nan
872199.3,Bookkeeping,nan,nan
873101.0,Biological research,nan,nan
873102.0,Commercial physical research,nan,nan
873103.0,Natural resource research,nan,nan
873201.1,Market analysis,nan,nan
873201.2,business analysis,nan,nan
873201.3,Economic research,nan,nan
873202.1,Commercial research,nan,nan
873202.2,sociological research,nan,nan
873202.3,Educational research,nan,nan
873301.0,Noncommercial biological research organization,nan,nan
873302.0,Noncommercial social research organization,nan,nan
873399.0,Noncommercial research organizations,nan,nan
873401.0,Radiation laboratories,nan,nan
873402.0,Product testing laboratories,nan,nan
873403.0,Pollution testing,nan,nan
873499.0,Testing laboratories,nan,nan
874101.0,Business management,nan,nan
874199.0,Management services,nan,nan
874201.1,Industrial consulting services,nan,nan
874201.2,Labor consulting services,nan,nan
874202.0,Human resource consulting services,nan,nan
874203.0,Marketing consulting services,nan,nan
874204.0,Industry specialist consultants,nan,nan
874205.1,Business planning services,nan,nan
874205.2,Business organizing services,nan,nan
874299.0,Management consulting services,nan,nan
874399.0,Public relations services,nan,nan
874499.0,Facilities support services,nan,nan
874801.0,Testing services,nan,nan
874802.1,Urban planning services,nan,nan
874802.2,Urban consulting services,nan,nan
874803.0,Communications consulting,nan,nan
874804.1,Systems analysis consulting services,nan,nan
874804.2,Engineering consulting services,nan,nan
874899.0,Business consulting,nan,nan
88.0,PRIVATE HOUSES,nan,nan
881101.0,Residential farms,nan,nan
881102.0,Domestic services,nan,nan
881199.0,Private households,nan,nan
89.0,VARIOUS SERVICES,nan,nan
899901.1,Artists,nan,nan
899901.2,Artists' studios,nan,nan
899902.0,Artrelated services,nan,nan
899903.1,Commercial writings,nan,nan
899903.2,Literary writings,nan,nan
899904.0,Song writings,nan,nan
899905.0,Weather related services,nan,nan
899906.0,Lecturing services,nan,nan
899907.0,Earth science services,nan,nan
899908.0,Communication services,nan,nan
899909.0,Scientific consulting,nan,nan
899910.0,Personal services,nan,nan
899999.0,Services,nan,nan
91.0,EXECUTIVE LEGISLATIVE AND GENERAL GOVERNMENT EXCEPT FINANCE,nan,nan
911101.0,National executive offices,nan,nan
911102.1,State executive offices,nan,nan
911102.2,Local executive offices,nan,nan
912101.0,National Legislative bodies,nan,nan
912102.1,State legislative bodies,nan,nan
912102.2,Local legislative offices,nan,nan
913199.0,Executive and legislative combined,nan,nan
919901.0,General government administration,nan,nan
919999.0,General government,nan,nan
92.0,JUSTICE PUBLIC ORDER AND SECURITY,nan,nan
921199.0,Courts,nan,nan
922101.1,Interstate police protection,nan,nan
922101.2,Federal police protection,nan,nan
922102.0,Regional police protection,nan,nan
922201.0,Prosecuting parties,nan,nan
922202.0,Legal counsel,nan,nan
922399.0,Correctional institutions,nan,nan
922499.0,Fire protection,nan,nan
922901.0,Safety statistics centers,nan,nan
922999.1,Public order,nan,nan
922999.2,Public order and safety,nan,nan
93.0,PUBLIC FINANCES TAXATION AND MONETARY POLICY,nan,nan
931101.0,Taxation,nan,nan
931102.1,Public finance,nan,nan
94.0,MANAGEMENT OF HUMAN RESOURCES PROGRAMS,nan,nan
941199.0,Administration of educational programs,nan,nan
943199.0,Administration of public health programs,nan,nan
944101.0,Income maintenance programs,nan,nan
944102.1,Administration of social resources,nan,nan
944102.2,Administration human resources,nan,nan
95.0,MANAGEMENT OF ENVIRONMENTAL QUALITY AND HOUSING PROGRAMS,nan,nan
951101.0,Environmental agencies,nan,nan
951102.0,Waste management agencies,nan,nan
951201.0,Wildlife conservation agencies,nan,nan
951202.0,Land conservation agencies,nan,nan
951299.1,Land conservation,nan,nan
951299.2,mineral conservation,nan,nan
951299.3,Wildlife conservation,nan,nan
953199.0,Housing programs,nan,nan
953201.1,Community development,nan,nan
953201.2,Rural development,nan,nan
953202.1,Urban renewal,nan,nan
953202.2,Urban development,nan,nan
953299.0,Urban and community development,nan,nan
96.0,ADMINISTRATION OF ECONOMIC PROGRAMS,nan,nan
961199.0,Administration of general economic programs,nan,nan
962101.0,Aircraft regulating agencies,nan,nan
962102.0,Licensing agencies,nan,nan
962103.1,Water vessels,nan,nan
962103.2,Port regulating agencies,nan,nan
962199.1,Regulation of transportation,nan,nan
962199.2,Administration of transportation,nan,nan
963199.1,Regulation of utilities,nan,nan
963199.2,administration of utilities,nan,nan
964199.0,Regulation of agricultural marketing,nan,nan
965101.0,Financial regulatory agency,nan,nan
965102.0,Labor regulatory agency,nan,nan
965199.0,Regulation of miscellaneous commercial sectors,nan,nan
966199.1,Space research,nan,nan
966199.2,Space technology,nan,nan
971199.0,National security,nan,nan
972199.0,International affairs,nan,nan
